,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
110,11000112,0,CDU,1946,Diplom-Mathematikerin,Deutschland,Baumeister,Brigitte,"['12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
111,11000113,1,BP,1904,Staatsminister a. D.,Deutschland,Baumgartner,Josef,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,11000114,1,CDU,1895,Hochschullehrer,Deutschland,Baur,Georg,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,11000115,1,SPD,1891,Angestellter,Deutschland,Baur,Valentin,"['1', '2', '3']","['Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,11000116,1,CDU,1895,Oberregierungsrat,Deutschland,Bausch,Paul,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,11000117,1,SPD,1913,Heilpraktiker,Australien,Bay,Hans,"['3', '6']","['Landesliste', 'Landesliste']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116,11000118,1,SPD,1923,Richter a. D.,Deutschland,Bayerl,Alfons,"['5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
117,11000119,1,CSU,1920,Journalist,Deutschland,Bayern,Konstantin,['5'],['Direktwahl'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,11000120,1,CDU,1929,Landwirt,Deutschland,Bayha,Richard,"['8', '9', '10', '11', '12']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
119,11000121,1,SPD,1920,Hauptgeschäftsführer a. D.,Deutschland,Bazille,Helmut,"['1', '2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,11000122,1,CSU,1912,Volkswirt,Deutschland,Becher,Walter,"['5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
121,11000123,1,SPD,1901,Universitätsprofessor,Deutschland,Bechert,Karl,"['3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122,11000125,1,CDU,1905,Fabrikant,Deutschland,Becker,Curt,"['3', '4', '6', '7']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
123,11000126,1,DP,1910,Bankangestellter,Deutschland,Becker,Fritz,['2'],['Direktwahl'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,11000127,1,SPD,1929,"Vizepräsident DBT a. D., Dipl.-Ingenieur",Deutschland,Becker,Helmuth,"['6', '7', '8', '9', '10', '11', '12']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
125,11000128,1,CDU,1905,Schuhmachermeister,Deutschland,Becker,Josef,"['1', '2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126,11000129,1,CDU,1923,Internist,Deutschland,Becker,Karl,"['8', '9', '10', '11']","['Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
127,11000130,1,FDP,1888,"Rechtsanwalt und Notar, Vizepräsident DBT a. D.",Deutschland,Becker,Max,"['1', '2', '3']","['Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,11000131,1,CDU,1940,"Ingenieur, Referatsleiter Kommunalwesen, Bezirksverwaltung Leipzig",Deutschland,Becker,Roland,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,11000132,0,SPD,1946,"Rektorin a. D., Didakt. Leiterin",Deutschland,Becker-Inglau,Ingrid,"['11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
130,11000133,1,FDP,1944,"Rechtsanwalt, Parl. Staatssekretär a. D.",Deutschland,Beckmann,Klaus,"['9', '10', '11', '12']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
131,11000134,0,BÜNDNIS 90/DIE GRÜNEN,1957,"Referentin für Menschenrechtsfragen, Rechtsanwaltsgehilfin",Deutschland,Beer,Angelika,"['11', '13', '14']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
132,11000135,1,SPD,1912,Rechtsanwalt,Deutschland,Beermann,Friedrich,"['6', '7']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
133,11000136,1,SPD,1914,"Redakteur, Vizepräsident des Europäischen Parlaments a. D.",Deutschland,Behrendt,Walter,"['3', '4', '5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
134,11000137,1,SPD,1913,"Chefredakteur, Geschäftsführer",Deutschland,Behrisch,Arno,"['1', '2', '3']","['Direktwahl', 'Landesliste', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,11000138,1,CDU,1943,Bürgermeister a. D.,Deutschland,Belle,Meinrad,"['12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
136,11000139,1,CDU,1925,Rechtsanwalt,Deutschland,Benda,Ernst,"['3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,11000140,1,GB/ BHE,1908,Geschäftsführer,Deutschland,Bender,Reinhold F.,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,11000141,0,CDU,1922,"Oberstudienrätin a. D., Diplomhandelslehrerin",Deutschland,Benedix,Ursula,"['7', '8', '9']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
139,11000142,0,SPD,1905,Hausfrau,Deutschland,Bennemann,Franziska,"['2', '3']","['Landesliste', 'Landesliste']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,11000143,1,CDU,1921,Journalist,Deutschland,Benz,Gerold,"['7', '8']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
141,11000144,1,CDU,1912,Landwirt,Deutschland,Berberich,August,"['3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142,11000145,1,CDU,1915,"Hauptgeschäftsführer, Landesminister a. D.",Deutschland,Berding,Franz,['6'],['Direktwahl'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143,11000146,1,CDU,1904,Industriekaufmann,Deutschland,Berendsen,Fritz,"['2', '3', '5']","['Direktwahl', 'Direktwahl', 'Landesliste']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,11000147,1,FDP,1905,Industriekaufmann,Deutschland,Berg,Hermann,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,11000148,1,SPD,1938,"Bergmann, Gewerkschaftssekretär, Gewerkschaftsvorsitzender",Deutschland,Berger,Hans,"['12', '13']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
146,11000149,0,CDU,1920,"Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung",Deutschland,Berger,Lieselotte,"['7', '8', '9', '10', '11', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
147,11000150,1,CDU,1938,Oberstleutnant a. D.,Deutschland,Berger,Markus,"['8', '9', '10']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
148,11000151,1,CDU,1921,Stadtamtmann a. D.,Deutschland,Berger,Ulrich,"['3', '4', '5', '6', '7', '8']","['Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
149,11000152,0,SPD,1911,Hausfrau,Deutschland,Heise,Margarete,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,11000153,1,FDP,1936,Richter a. D.,Deutschland,Bergerowski,Wolfram,['9'],['Landesliste'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,11000154,1,SPD,1907,Gewerkschaftssekretär i. R.,Deutschland,Bergmann,Karl,"['1', '2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,11000155,0,CDU,1946,Ärztin,Deutschland,Bergmann-Pohl,Sabine,"['11', '12', '13', '14']","['Volkskammer', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
153,11000156,1,CDU,1897,Abteilungsleiter,Deutschland,Bergmeyer,Bernhard Gerhard,"['2', '3']","['Landesliste', 'Landesliste']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,11000157,1,SPD,1883,Dozent,Deutschland,Bergstraesser,Ludwig,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,11000158,1,SPD,1915,"Studienrat, Parl. Staatsekretär des Bundesminister der Verteidigung",Deutschland,Berkhan,Karl Wilhelm,"['3', '4', '5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
156,11000159,1,SPD,1910,"Angestellter, Geschäftsführer",Deutschland,Berlin,August,"['1', '2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157,11000160,1,CDU,1945,Leitender Angestellter,Deutschland,Berners,Franz-Josef,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158,11000161,1,SPD,1927,Ministerialdirektor a. D.,Deutschland,Bernrath,Hans Gottfried,"['9', '10', '11', '12', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
159,11000162,1,SPD,1954,Diplom-Politologe,Deutschland,Bersch,Walter,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,11000163,1,SPD,1926,Prokurist,Deutschland,Berschkeit,Erich,"['9', '10']","['Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
161,11000164,1,FU,1910,Rechtsanwalt und Notar,Deutschland,Bertram,Helmut,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,11000165,1,CDU,1937,Ministerialrat a. D.,Deutschland,Besch,Johann Christoph,['8'],['Landesliste'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,11000166,1,CSU,1904,Rechtsanwalt,Deutschland,Besold,Anton,"['1', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,11000167,1,SPD,1906,Geschäftsführer,Deutschland,Bettgenhäuser,Emil,"['1', '2', '3']","['Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,11000168,1,SPD,1946,Rektor a. D.,Deutschland,Beucher,Friedhelm Julius,"['12', '13', '14']","['Landesliste', 'Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
166,11000169,1,SPD,1908,Abteilungsleiter,Deutschland,Beuster,Willi,"['4', '5']","['Direktwahl', 'Direktwahl']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,11000170,1,CDU,1913,Landwirt,Deutschland,Bewerunge,Karl,"['4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
168,11000171,0,SPD,1914,Hausfrau,Deutschland,Beyer,Lucie,"['2', '3', '4', '5']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,11000172,1,CDU,1918,Studienrat a. D.,Deutschland,Biechele,Hermann,"['4', '5', '6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
170,11000173,1,CDU,1930,"Professor, Rechtsanwalt",Deutschland,Biedenkopf,Kurt H.,"['8', '11']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
171,11000174,0,DP,1906,Angestellte,Deutschland,Bieganowski,Anna Maria,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,11000175,1,SPD,1911,Pfarrer,Deutschland,Biegler,Curt,['4'],['Landesliste'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,11000176,1,CSU,1926,Redakteur,Deutschland,Biehle,Alfred,"['6', '7', '8', '9', '10', '11']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
174,11000177,1,SPD,1898,Redakteur,Deutschland,Bielig,Karl,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,11000178,1,CDU,1928,Regierungsrat,Deutschland,Bieringer,Adolf,['4'],['Direktwahl'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,11000179,1,CDU,1944,"Maurer, Dipl.-Ingenieur",Deutschland,Bierling,Hans-Dirk,"['12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
177,11000180,1,SPD,1931,Industriekaufmann,Deutschland,Biermann,Günter,"['4', '5', '6', '7', '8', '9']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
178,11000181,1,SPD,1940,Dipl.-Kaufmann,Deutschland,Bindig,Rudolf,"['8', '9', '10', '11', '12', '13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
179,11000182,1,SPD,1913,Geschäftsführer,Deutschland,Birkelbach,Willi,"['1', '2', '3', '4']","['Direktwahl', 'Landesliste', 'Landesliste', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,11000183,1,CDU,1907,Verwaltungsratsvorsitzender,Deutschland,Birrenbach,Kurt,"['3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
181,11000184,0,DIE GRÜNEN/BÜNDNIS 90,1948,Bildungsministerin des Landes Brandenburg,Deutschland,Birthler,Marianne,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,11000185,1,CDU,1897,Land- und Forstwirt,Deutschland,Bismarck,Otto,"['2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,11000186,1,CDU,1913,Industriekaufmann,Deutschland,Bismarck,Philipp,"['6', '7', '8']","['Direktwahl', 'Landesliste', 'Direktwahl']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
184,11000187,1,CDU,1911,Landwirt,Deutschland,Bittelmann,Otto,['6'],['Direktwahl'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,11000188,0,PDS,1944,Fachärztin für Kinderheilkunde,Deutschland,Bittner,Ingrid,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,11000189,0,PDS,1964,"Vizepräsidentin DBT a. D., Diplom-Lehrerin",Deutschland,Bläss-Rafajlovski,Petra,"['12', '13', '14']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
187,11000190,1,SPD,1911,Journalist,Deutschland,Blachstein,Peter,"['1', '2', '3', '4', '5']","['Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,11000191,1,SPD,1930,Rechtsanwalt,Deutschland,Blank,Bertram,"['7', '8']","['Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
189,11000192,1,CDU,1947,Rechtsanwalt,Deutschland,Blank,Joseph-Theodor,"['10', '11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
190,11000193,1,FDP,1897,Direktor,Deutschland,Blank,Martin,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,11000194,0,CSU,1941,Einzelhändlerin,Deutschland,Blank,Renate,"['12', '13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
192,11000195,1,CDU,1905,Bundesminister a. D.,Deutschland,Blank,Theodor,"['1', '2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,11000196,1,SPD,1904,Betriebsdirektor,Deutschland,Bleiß,Paul,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,11000197,1,CDU,1936,Richter a. D.,Deutschland,Blens,Heribert,"['10', '11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
195,11000198,1,CDU,1952,"Landwirtschaftsmeister, Parl. Staatssekretär",Deutschland,Bleser,Peter,"['12', '13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
196,11000199,0,CDU,1899,Regierungsrätin,Deutschland,Bleyler,Hildegard,"['2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,11000200,1,CDU,1898,Karosseriebaumeister,Deutschland,Blöcker,Hans,"['2', '3', '4', '5']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,11000201,0,CDU,1909,Medizinisch-technische Assistentin,Deutschland,Blohm,Irma,"['3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,11000202,1,DP,1896,Bundesminister a. D.,Deutschland,Blücher,Franz,"['1', '2', '3']","['Landesliste', 'Landesliste', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,11000203,1,CDU,1927,Technischer Lehrer a. D.,Deutschland,Blügel,Rudolf,['8'],['Landesliste'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201,11000204,1,CDU,1935,Werkzeugmacher,Deutschland,Blüm,Norbert,"['7', '8', '9', '10', '11', '12', '13', '14']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
202,11000205,1,SPD,1902,Geschäftsführer,Deutschland,Blume,Friedrich,['5'],['Direktwahl'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,11000206,1,CDU,1915,Kaufmann,Deutschland,Blumenfeld,Erik Bernhard,"['4', '5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
204,11000207,0,SPD,1942,Erzieherin,Deutschland,Blunck,Lieselott,"['9', '10', '11', '12', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
205,11000208,0,FDP,1943,Studienleiterin,Deutschland,Blunk,Michaela,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,11000209,1,CDU,1890,"Kaufmann, Internationaler Spediteur",Deutschland,Bock,Paul,['2'],['Direktwahl'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,11000210,0,SPD,1938,Verwaltungsangestellte,Deutschland,Bock,Thea,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208,11000211,1,CDU,1911,Steuerberater,Deutschland,Bockelberg,Helmut,"['6', '7']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
209,11000212,1,CDU,1906,Dipl.-Landwirt,Deutschland,Bodelschwingh,Ernst,"['2', '3', '4']","['Direktwahl', 'Direktwahl', 'Landesliste']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,11000213,1,CSU,1912,Landrat a. D.,Deutschland,Bodensteiner,Hans,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,11000214,1,FDP,1908,Hauptgeschäftsführer,Deutschland,Böger,Rolf,['7'],['Landesliste'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,11000215,1,CDU,1895,Universitätsprofessor,Deutschland,Böhm,Franz,"['2', '3', '4']","['Direktwahl', 'Direktwahl', 'Landesliste']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,11000216,1,SPD,1920,Kaufmännischer Angestellter,Deutschland,Böhm,Fritz,"['5', '6']","['Landesliste', 'Landesliste']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,11000217,1,SPD,1890,Geschäftsführer,Deutschland,Böhm,Hans,"['1', '2']","['Direktwahl', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,11000218,1,CDU,1934,Dipl.-Volkswirt,Deutschland,Böhm,Wilfried,"['7', '8', '9', '10', '11', '12']","['Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
216,11000219,1,CDU,1926,Regierungsinspektor,Deutschland,Böhme,Georg,['4'],['Landesliste'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,11000220,1,CDU,1925,Syndikusanwalt,Deutschland,Böhme,Günter,['6'],['Landesliste'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218,11000221,1,SPD,1934,Rechtsanwalt,Deutschland,Böhme,Rolf,"['7', '8', '9']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
219,11000222,1,SPD,1939,Studiendirektor a. D.,Deutschland,Böhme,Ulrich,"['11', '12', '13']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
220,11000224,1,DZP,1889,Bauer,Deutschland,Böhner,Franz,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,11000225,1,SPD,1931,Betonfacharbeiter,Deutschland,Börner,Holger,"['3', '4', '5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
222,11000226,1,SPD,1944,Schiffbau-Dipl.-Ing.,Deutschland,Börnsen,Arne,"['9', '11', '12', '13']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
