WP-JAHRE,NUMIND,ID,ANFANG,VORNAME,NACHNAME,ALTER,GESCHLECHT,PARTEI_KURZ,BERUF,AUSLAND,MANDATSART,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
1965–1969;05,2713,11002511,1965,Werner,Wilhelm,46,1,SPD,Stadtoberinspektor a. D.,0,0.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2714,11002512,1965,Hans,Wilhelmi,66,1,Union,"Rechtsanwalt und Notar, Bundesminister a. D.",0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2715,11002520,1965,Heinrich,Wilper,57,1,Union,Bauer,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2716,11002525,1965,Heinrich,Windelen,44,1,Union,"Vizepräsident DBT a. D., Bundesminister a. D., Kaufmann",0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1965–1969;05,2717,11002526,1965,Bernhard,Winkelheide,57,1,Union,Verbandsvorsitzender,0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2718,11002531,1965,Hans-Jürgen,Wischnewski,43,1,SPD,"Bundesminister a. D., Staatsminister a. D.",0,1.0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1965–1969;05,2719,11002547,1965,Manfred,Wörner,31,1,Union,"Rechtsanwalt, Bundesminister",0,1.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1965–1969;05,2720,11002552,1965,Erika,Wolf,53,0,Union,Regierungsdirektorin a. D.,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2721,11002554,1965,Willi,Wolf,41,1,SPD,Gewerkschaftssekretär,0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2722,11002565,1965,Olaf,Wrangel,37,1,Union,Journalist,1,1.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2723,11002570,1965,Franz-Josef,Wuermeling,65,1,Union,Bundesminister a. D.,0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2724,11002575,1965,Heinrich,Wullenhaupt,62,1,Union,Diözesansekretär,0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2725,11002576,1965,Richard,Wurbs,45,1,FDP,"Vizepräsident DBT a. D., Bauunternehmer",0,0.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1965–1969;05,2726,11002579,1965,Johann,Wuwer,43,1,SPD,Dipl.-Volkswirt,0,1.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2727,11002584,1965,Franz Josef,Zebisch,45,1,SPD,Gesamtbetriebsratvorsitzender,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2728,11002589,1965,Edwin,Zerbe,49,1,SPD,Jurist,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2729,11002591,1965,Erich,Ziegler,50,1,Union,Regierungsangestellter,0,0.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1965–1969;05,2730,11002597,1965,Friedrich,Zimmermann,40,1,Union,"Rechtsanwalt, Bundesminister für Verkehr",0,1.0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1965–1969;05,2731,11002600,1965,Otto,Zink,40,1,Union,Werkzeugmacher,0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1965–1969;05,2732,11002605,1965,Siegfried,Zoglmann,52,1,Union,Verleger und Werbekaufmann,0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2733,11000001,1969,Manfred,Abelein,39,1,Union,"Rechtsanwalt, Wirtschaftsprüfer, Universitätsprofessor",0,1.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2734,11000002,1969,Ernst,Achenbach,60,1,FDP,Rechtsanwalt und Notar,0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2735,11000007,1969,Rudolf,Adams,50,1,SPD,Gewerkschaftssekretär,0,1.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2736,11000011,1969,Eduard,Adorno,49,1,Union,Dipl.-Landwirt,0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2737,11000017,1969,Karl,Ahrens,45,1,SPD,Ministerialdirigent a. D.,0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2738,11000018,1969,Heinrich,Aigner,45,1,Union,Regierungsrat a. D.,0,1.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2739,11000019,1969,Siegbert,Alber,33,1,Union,Regierungsrat a. D.,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2740,11000027,1969,Odal,Alten-Nordheim,47,1,Union,Land- und Forstwirt,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2741,11000028,1969,Walter,Althammer,41,1,Union,Rechtsanwalt,0,1.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2742,11000035,1969,Franz,Amrehn,57,1,Union,Rechtsanwalt und Notar,0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2743,11000036,1969,Jürgen,Anbuhl,29,1,SPD,Studienrat,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2744,11000043,1969,Hans,Apel,37,1,SPD,Bundesminister a. D.,0,1.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2745,11000044,1969,Walter,Arendt,44,1,SPD,Bundesminister a. D.,0,0.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2746,11000048,1969,Claus,Arndt,42,1,SPD,Senatsdirektor,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2747,11000049,1969,Klaus Dieter,Arndt,42,1,SPD,Volkswirt,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2748,11000051,1969,Gottfried,Arnold,36,1,Union,Rechtsanwalt,0,1.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2749,11000054,1969,Helmut,Artzinger,57,1,Union,Prokurist,0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2750,11000067,1969,Herbert,Baack,48,1,SPD,Oberwerkmeister,0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2751,11000070,1969,Franz Josef,Bach,52,1,Union,Botschafter z. D.,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2752,11000075,1969,Hans-Joachim,Baeuchle,47,1,SPD,Bürgermeister,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2753,11000076,1969,Willi,Bäuerle,43,1,SPD,Technischer Zeichner,0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2754,11000081,1969,Fritz,Baier,46,1,Union,Angestellter,0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2755,11000084,1969,Bernhard,Balkenhol,55,1,Union,Einzelhandelskaufmann,0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2756,11000085,1969,Hans,Bals,52,1,SPD,Angestellter,0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2757,11000092,1969,Hermann,Barche,56,1,SPD,Angestellter,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2758,11000094,1969,Hans,Bardens,42,1,SPD,Facharzt für innere Medizin,0,1.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2759,11000101,1969,Willy,Bartsch,64,1,SPD,Verwaltungsangestellter,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2760,11000102,1969,Rainer,Barzel,45,1,Union,Präsident DBT a.D.,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2761,11000104,1969,Hans,Batz,42,1,SPD,Schweißer,0,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2762,11000105,1969,Hannsheinz,Bauer,60,1,SPD,Verwaltungsangestellter,0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2763,11000117,1969,Hans,Bay,56,1,SPD,Heilpraktiker,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2764,11000118,1969,Alfons,Bayerl,46,1,SPD,Richter a. D.,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2765,11000122,1969,Walter,Becher,57,1,Union,Volkswirt,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2766,11000123,1969,Karl,Bechert,68,1,SPD,Universitätsprofessor,0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2767,11000125,1969,Curt,Becker,64,1,Union,Fabrikant,0,1.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2768,11000127,1969,Helmuth,Becker,40,1,SPD,"Vizepräsident DBT a. D., Dipl.-Ingenieur",0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1969–1972;06,2769,11000128,1969,Josef,Becker,64,1,Union,Schuhmachermeister,0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2770,11000135,1969,Friedrich,Beermann,57,1,SPD,Rechtsanwalt,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2771,11000136,1969,Walter,Behrendt,55,1,SPD,"Redakteur, Vizepräsident des Europäischen Parlaments a. D.",0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2772,11000139,1969,Ernst,Benda,44,1,Union,Rechtsanwalt,0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2773,11000144,1969,August,Berberich,57,1,Union,Landwirt,0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2774,11000145,1969,Franz,Berding,54,1,Union,"Hauptgeschäftsführer, Landesminister a. D.",0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2775,11000149,1969,Lieselotte,Berger,49,0,Union,"Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung",0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2776,11000151,1969,Ulrich,Berger,48,1,Union,Stadtamtmann a. D.,0,0.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2777,11000154,1969,Karl,Bergmann,62,1,SPD,Gewerkschaftssekretär i. R.,0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2778,11000158,1969,Karl Wilhelm,Berkhan,54,1,SPD,"Studienrat, Parl. Staatsekretär des Bundesminister der Verteidigung",0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2779,11000159,1969,August,Berlin,59,1,SPD,"Angestellter, Geschäftsführer",0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2780,11000170,1969,Karl,Bewerunge,56,1,Union,Landwirt,0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2781,11000172,1969,Hermann,Biechele,51,1,Union,Studienrat a. D.,0,1.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2782,11000176,1969,Alfred,Biehle,43,1,Union,Redakteur,0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2783,11000180,1969,Günter,Biermann,38,1,SPD,Industriekaufmann,0,1.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2784,11000183,1969,Kurt,Birrenbach,62,1,Union,Verwaltungsratsvorsitzender,0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2785,11000186,1969,Philipp,Bismarck,56,1,Union,Industriekaufmann,0,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2786,11000187,1969,Otto,Bittelmann,58,1,Union,Landwirt,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2787,11000195,1969,Theodor,Blank,64,1,Union,Bundesminister a. D.,0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2788,11000206,1969,Erik Bernhard,Blumenfeld,54,1,Union,Kaufmann,0,0.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2789,11000211,1969,Helmut,Bockelberg,58,1,Union,Steuerberater,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2790,11000216,1969,Fritz,Böhm,49,1,SPD,Kaufmännischer Angestellter,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2791,11000220,1969,Günter,Böhme,44,1,Union,Syndikusanwalt,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2792,11000225,1969,Holger,Börner,38,1,SPD,Betonfacharbeiter,0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2793,11000235,1969,William,Borm,74,1,FDP,Fabrikant,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2794,11000237,1969,Lenelotte,Bothmer,54,0,SPD,Fachschullehrerin,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2795,11000242,1969,Hans-Ulrich,Brand,39,1,SPD,Rechtsanwalt und Notar,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2796,11000244,1969,Bruno,Brandes,59,1,Union,Rechtsanwalt und Notar,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2797,11000245,1969,Hugo,Brandt,39,1,SPD,Lehrer a. D.,0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2798,11000246,1969,Willy,Brandt,56,1,SPD,"Journalist, Ehrenvorsitzender der SPD",0,0.0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1969–1972;06,2799,11000250,1969,Aenne,Brauksiepe,57,0,Union,"Hausfrau, Bundesministerin a. D.",0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2800,11000257,1969,Wenzel,Bredl,45,1,SPD,Kaufmännischer Angestellter,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2801,11000258,1969,Ferdinand,Breidbach,31,1,Union,Angestellter,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2802,11000259,1969,Rolf,Bremer,43,1,Union,Oberregierungsrat a. D.,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2803,11000260,1969,Klaus,Bremm,46,1,Union,Winzermeister,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2804,11000276,1969,Alwin,Brück,38,1,SPD,"Redakteur, Parl. Staatssekretär a. D.",0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2805,11000277,1969,Valentin,Brück,58,1,Union,Bundesbahnbeamter,0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2806,11000279,1969,Eberhard,Brünen,63,1,SPD,Angestellter,0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2807,11000290,1969,Werner,Buchstaller,46,1,SPD,Verlagsgeschäftsführer,0,0.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2808,11000294,1969,Hans,Büchler,29,1,SPD,Ingenieur für Landbau,0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1969–1972;06,2809,11000295,1969,Peter,Büchner,26,1,SPD,Lehrer a. D.,0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1969–1972;06,2810,11000298,1969,Reinhard,Bühling,43,1,SPD,Jurist,0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2811,11000299,1969,Andreas,Bülow,32,1,SPD,"Rechtanwalt, Regierungsrat u. Bundesminister a.D.",0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1969–1972;06,2812,11000308,1969,Fritz,Burgbacher,69,1,Union,"Professor, Direktor",0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2813,11000309,1969,Alfred,Burgemeister,63,1,Union,Einzelhandelskaufmann,0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2814,11000310,1969,Albert,Burger,44,1,Union,Verwaltungsoberinspektor a. D.,0,1.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2815,11000315,1969,Hermann,Buschfort,41,1,SPD,Feinmechaniker,0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2816,11000317,1969,Bernhard,Bußmann,40,1,SPD,Wissenschaftlicher Referent,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2817,11000320,1969,Roland,Cantzler,38,1,Union,Regierungsdirektor a. D.,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2818,11000331,1969,Hugo,Collet,48,1,SPD,"DGB-Geschäftsführer, Bundestagsabgeordneter",0,0.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2819,11000339,1969,Peter,Corterier,33,1,SPD,Staatsminister a. D.,0,1.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2820,11000340,1969,Johann,Cramer,64,1,SPD,"Verlagsleiter, Chefredakteur",0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2821,11000344,1969,Herbert,Czaja,55,1,Union,Oberstudienrat i. R.,0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2822,11000349,1969,Ralf,Dahrendorf,40,1,FDP,"Universitätsprofessor, Parl. Staatssekretär b. Bundesmin. d. Auswärtigen",0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2823,11000351,1969,Carl,Damm,42,1,Union,Schulleiter,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2824,11000358,1969,Valentin,Dasch,39,1,Union,"Agrarreferent, Angestellter",0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2825,11000368,1969,Rembert,Delden,52,1,Union,Unternehmer,0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2826,11000380,1969,Hans,Dichgans,62,1,Union,Jurist,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2827,11000387,1969,Emmy,Diemer-Nicolaus,59,0,FDP,Rechtsanwältin,0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2828,11000393,1969,Stefan,Dittrich,57,1,Union,Rechtsanwalt,0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2829,11000400,1969,Friedhelm,Dohmann,38,1,SPD,Geschäftsführer BKK Krupp,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2830,11000401,1969,Klaus,Dohnanyi,41,1,SPD,"Jurist, Staatsminister im Auswärtigen Amt",0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2831,11000403,1969,Werner,Dollinger,51,1,Union,"Diplom Kaufmann, Bundesminister a. D.",0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2832,11000409,1969,Wolfram,Dorn,45,1,FDP,Parl. Staatssekretär beim Bundesminister des Innern,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2833,11000416,1969,Heinrich,Draeger,62,1,Union,"Dipl.-Ingenieur, Dozent",0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2834,11000422,1969,Wilhelm,Dröscher,49,1,SPD,Amtsbürgermeister a. D.,0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2835,11000423,1969,Ulrich,Dübber,40,1,SPD,Journalist,0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2836,11000424,1969,Hermann,Dürr,44,1,SPD,Rechtsanwalt,0,0.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2837,11000430,1969,Felix,Eckardt,66,1,Union,Staatssekretär a. D.,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2838,11000432,1969,Günther,Eckerland,50,1,SPD,Kaufmännischer Angestellter,0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2839,11000440,1969,Horst,Ehmke,42,1,SPD,Professor für öffentliches Recht,0,1.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1969–1972;06,2840,11000442,1969,Georg,Ehnes,49,1,Union,Landwirt,0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2841,11000456,1969,Elfriede,Eilers,48,0,SPD,Sozialarbeiterin,0,0.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2842,11000464,1969,Ilse,Elsner,59,0,SPD,Redakteurin,0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2843,11000469,1969,Wendelin,Enders,47,1,SPD,Oberstudienrat a. D.,0,1.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2844,11000475,1969,Matthias,Engelsberger,44,1,Union,"Dipl.-Ingenieur, Betriebsinhaber",0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1969–1972;06,2845,11000476,1969,Björn,Engholm,30,1,SPD,"Schriftsetzer, Diplompolitologe, Bundesmin. a. D.",0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2846,11000484,1969,Erhard,Eppler,43,1,SPD,"Studienrat, Bundesminister für wirtschaftliche Zusammenarbeit",0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2847,11000485,1969,Benno,Erhard,46,1,Union,"Rechtsanwalt u. Notar, Parl. Staats. b. Bundesmin. der Juztiz",0,1.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2848,11000486,1969,Ludwig,Erhard,72,1,Union,"Professor, Bundesminister a. D., Bundeskanzler a. D.",0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2849,11000491,1969,Leo,Ernesti,44,1,Union,"Oberstleutnant a. D., Oberst d. R.",0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2850,11000492,1969,Ferdinand,Erpenbeck,48,1,Union,Gärtnermeister,0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2851,11000493,1969,Josef,Ertl,44,1,FDP,"Oberlandwirtschaftsrat a. D., Bundesminister a. D.",0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2852,11000496,1969,Helmut,Esters,34,1,SPD,Wissenschaftlicher Assistent,0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1969–1972;06,2853,11000503,1969,Hans,Evers,44,1,Union,Stadtkämmerer a. D.,1,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2854,11000511,1969,Heinz,Eyrich,40,1,Union,Rechtsanwalt,0,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2855,11000516,1969,Walter,Faller,60,1,SPD,Mechaniker,0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2856,11000520,1969,Friedhelm,Farthmann,39,1,SPD,Geschäftsführer,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2857,11000533,1969,Ludwig,Fellermaier,39,1,SPD,Kaufmann,1,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1969–1972;06,2858,11000539,1969,Udo,Fiebig,34,1,SPD,Pfarrer,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1969–1972;06,2859,11000547,1969,Otto,Fircks,57,1,Union,Landwirt,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
