WP-JAHRE,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP-JAHRE
2017-;19,11004782,1,FDP,1980,Geschäftsführer Landtagsfraktion,Deutschland,Klinge,Marcel,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004783,0,FDP,1987,Volljuristin,Deutschland,Kloke,Katharina,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004784,0,FDP,1980,Dipl.-Volkswirtin,Deutschland,Kluckert,Daniela,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004786,1,FDP,1986,wiss. Mitarbeiter,Deutschland,Köhler,Lukas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004787,1,AfD,1968,"Baufacharbeiter, Volljurist",Deutschland,Komning,Enrico,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004788,1,AfD,1967,Dipl.-Ingenieur (MBA),Deutschland,König,Jörn,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004789,0,FDP,1982,Dipl.-Agraringenieurin (FH),Deutschland,Konrad,Carina,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004790,0,SPD,1985,Dipl.-Verwaltungswirtin,Deutschland,Korkmaz,Elvan,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004791,1,AfD,1971,Dipl.-Ingenieur,Deutschland,Kotré,Steffen,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004792,1,AfD,1974,Dipl.-Chemiker,Deutschland,Kraft,Rainer,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004793,1,Union,1975,Politikwissenschaftler,Deutschland,Krauß,Alexander,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004795,1,Union,1972,Rechtsanwalt,Deutschland,Kuffer,Michael,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004796,1,FDP,1989,Rechtsanwalt,Deutschland,Kuhle,Konstantin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004797,1,FDP,1981,Unternehmer,Deutschland,Kulitz,Alexander,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004798,1,FDP,1966,Diplomat,Deutschland,Lambsdorff,Alexander,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004799,1,FDP,1977,Betriebswirt (VWA),Deutschland,Lechte,Ulrich,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004800,1,Union,1967,Erzieher,Deutschland,Lehmann,Jens,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004801,1,Bündnis 90/Die Grünen,1979,Politikwissenschaftler / Personalentwickler ö. D.,Deutschland,Lehmann,Sven,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004802,1,SPD,1976,wiss. Mitarbeiter,Deutschland,Lindh,Helge,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004805,1,Union,1986,"Betriebswirt (B. A,)",Deutschland,Löbel,Nikolas,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004806,1,Union,1955,Unternehmer,Deutschland,Loos,Bernhard,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004807,1,AfD,1951,"Dipl.-Kaufmann, Oberst a. D., Unternehmer",Deutschland,Lucassen,Rüdiger,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004809,1,SPD,1966,"Volljurist, Bundesminister",Deutschland,Maas,Heiko,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004810,1,AfD,1952,"Immobilienkaufmann, Bankkaufmann, Dipl.-Pädagoge",Deutschland,Magnitz,Frank,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004811,1,AfD,1962,Volljurist,Deutschland,Maier,Jens,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004812,1,AfD,1944,Hochschullehrer,Deutschland,Maier,Lothar,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004813,0,AfD,1964,Juristin,Deutschland,Malsack-Winkemann,Birgit,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004814,0,Union,1967,"Historikerin, Bürgermeisterin a.D.",Deutschland,Mannes,Astrid,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004815,1,FDP,1968,Dipl.-Physiker,Deutschland,Mansmann,Till,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004816,1,FDP,1959,Rechtsanwalt / Staatsminister a. D.,Deutschland,Martens,Jürgen,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004817,1,Die Linke,1980,MdEP / Volkswirt,Deutschland,De Masi,Fabio,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004819,1,Die Linke,1975,Dipl.-Politikwissenschaftler,Deutschland,Meiser,Pascal,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004820,1,FDP,1975,"Bankkaufmann, Volljurist",Deutschland,Meyer,Christoph,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004821,0,AfD,1983,Angestellte in der Automobilindustrie,Deutschland,Miazga,Corinna,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004822,1,AfD,1975,Dipl.-Ing. Mechatronik (B. A.),Deutschland,Mieruch,Mario,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004823,0,Die Linke,1980,"Rechtsanwältin, Volljurist",Deutschland,Mohamed Ali,Amira,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004824,1,SPD,1984,Dipl.-Kaufmann (FH) / Speditionskaufmann,Deutschland,Mohrs,Falko,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004825,0,SPD,1968,Altenpflegerin,Deutschland,Moll,Claudia,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004826,0,SPD,1983,Lehrerin (StRin),Deutschland,Möller,Siemtje,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004827,1,AfD,1958,Dipl.-Ing. für Schiffsführung,Deutschland,Mrosek,Andreas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004828,1,FDP,1969,Dipl.-Informatiker,Deutschland,Müller,Alexander,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004829,1,Union,1963,"Richter, Volljurist",Deutschland,Müller,Axel,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004830,0,Bündnis 90/Die Grünen,1981,Betriebswirtin,Deutschland,Müller,Claudia,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004831,1,AfD,1968,Dipl.-Volkswirt,Deutschland,Müller,Hansjörg,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004832,1,Union,1989,Dipl.-Bankbetriebswirt (FS),Deutschland,Müller,Sepp,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004833,1,FDP,1992,Student,Deutschland,Müller-Böhm,Roman,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004834,1,FDP,1982,Dipl.-Betriebswirt,Deutschland,Müller-Rosentritt,Frank,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004835,1,AfD,1964,"Bankkaufmann, Dipl.-Ökonom",Deutschland,Münz,Volker,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004836,1,AfD,1989,Versicherungs- und Finanzanlagenfachmann,Deutschland,Münzenmaier,Sebastian,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004837,0,Die Linke,1980,Angehörigenpflegerin,Deutschland,Nastic,Zaklin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004839,1,AfD,1964,"Dipl.-Ing. Pädagoge, Unternehmer",Deutschland,Neumann,Christoph,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004841,0,Union,1965,Industriekauffrau,Deutschland,Nicolaisen,Petra,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004842,1,AfD,1988,Soldat,Deutschland,Nolte,Jan Ralf,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004843,1,AfD,1960,"Versicherungsmakler, Dipl.-Ingenieur",Deutschland,Oehme,Ulrich,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004844,0,SPD,1986,Fachwirtin im Gastgewerbe,Deutschland,Ortleb,Josephine,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004845,1,Union,1971,"Bürgermeister a. D., Dipl.-Verwaltungswirt",Deutschland,Oster,Josef,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004846,1,AfD,1955,Major a. D. / Oberst d. R.,Deutschland,Otten,Gerold,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004847,1,AfD,1960,selbständig,Deutschland,Pasemann,Frank,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004848,1,Die Linke,1977,Grund- und Förderschullehrer,Deutschland,Pellmann,Sören,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004849,1,Die Linke,1982,Geschäftsführer / Politikwissenschaftler,Deutschland,Perli,Victor,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004850,1,AfD,1982,Jurist,Deutschland,Peterka,Tobias Matthias,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004851,0,AfD,1975,Dipl.-Chemikerin,Deutschland,Petry,Frauke,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004852,1,Die Linke,1965,wiss. Angestellter,Deutschland,Pflüger,Tobias,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004853,1,Union,1987,Arzt,Deutschland,Pilsinger,Stephan,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004854,1,Union,1985,Historiker,Deutschland,Ploß,Christoph,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004855,1,AfD,1946,Medizintechniker,Deutschland,Podolay,Paul Viktor,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004856,1,AfD,1964,Rechtsanwalt,Deutschland,Pohl,Jürgen,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004857,0,Bündnis 90/Die Grünen,1978,Dipl.-Volkswirtin,Deutschland,Polat,Filiz,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004858,1,AfD,1977,selbständig,Deutschland,Protschka,Stephan,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004859,1,AfD,1969,Angestellter,Deutschland,Reichardt,Martin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004862,1,AfD,1954,Dipl.-Betriebswirt,Deutschland,Renner,Martin Erwin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004863,1,AfD,1954,"Volljurist, Oberstaatsanwalt",Deutschland,Reusch,Roman Johannes,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004864,1,FDP,1971,"Dipl.-Sozialwissenschaftler, Angestellter",Deutschland,Reuther,Bernd,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004865,1,Die Linke,1955,"Bankkaufmann, Gewerkschaftssekretär",Deutschland,Riexinger,Bernd,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004866,0,Bündnis 90/Die Grünen,1972,Juristin,Deutschland,Rottmann,Manuela,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004867,1,Union,1978,"Dipl.-Volkswirt, ORR a. D.",Deutschland,Rouenhoff,Stefan,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004869,1,FDP,1949,Dipl.-Betriebswirt,Deutschland,Sattelberger,Thomas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004870,1,Union,1966,"Bürgermeister a. D., Dipl.-Kaufmann",Deutschland,Sauer,Stefan,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004871,1,FDP,1980,Dipl.-Wirtschaftsingenieur (FH),Deutschland,Sauter,Christian,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004873,0,AfD,1969,Verwaltungswirtin,Deutschland,Schielke-Ziesing,Ulrike,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004874,1,FDP,1958,"Zahnarzt, Rechtsanwalt",Deutschland,Schinnenburg,Wieland,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004875,1,AfD,1967,Facharzt für Orthopädie,Deutschland,Schlund,Robby,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004876,1,SPD,1973,Volljurist,Deutschland,Schmid,Nils,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004877,1,Bündnis 90/Die Grünen,1981,wiss. Angestellter,Deutschland,Schmidt,Stefan,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004878,1,SPD,1966,Hafenfacharbeiter,Deutschland,Schmidt,Uwe,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004879,0,Union,1966,"Herzchirurgin, Ärztin",Deutschland,Schmidtke,Claudia,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004880,1,AfD,1964,Dipl.-Wirtschaftsingenieur,Deutschland,Schneider,Jörg,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004881,1,SPD,1983,Politikwissenschaftler,Deutschland,Schraps,Johannes,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004882,0,Die Linke,1958,Ethnologin,Deutschland,Schreiber,Eva-Maria,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004883,1,Union,1986,"Verwaltungsangestellter, Vorstandsreferent",Deutschland,Schreiner,Felix,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004884,1,SPD,1977,Studienrat,Deutschland,Schrodi,Michael,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004885,0,SPD,1976,Angestellte,Deutschland,Schüle,Manja,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004886,1,SPD,1955,Buchhändler,Deutschland,Schulz,Martin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004888,1,AfD,1961,ltd. Angestellter,Deutschland,Schulz,Uwe,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004889,1,Union,1968,Dipl.-Ingenieur,Deutschland,Schweiger,Torsten,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004890,1,FDP,1984,Gymnasiallehrer,Deutschland,Seestern-Pauly,Matthias,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004891,1,AfD,1967,"Staatsanwalt a. D., Volljurist",Deutschland,Seitz,Thomas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004892,1,AfD,1980,Dipl.-Kaufmann,Deutschland,Sichert,Martin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004893,1,Union,1981,Politikwissenschaftler,Deutschland,Simon,Björn,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004894,1,FDP,1978,"Geschäftsführer, Dipl.-Politikwissenschaftler",Deutschland,Sitta,Frank,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004897,0,Die Linke,1971,"wiss. Mitarbeiterin, staatl. geprüfte Übersetzerin",Deutschland,Sommer,Helin Evrim,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004898,1,AfD,1944,Dipl.-Betriebswirt,Deutschland,Spangenberg,Detlev,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004899,1,AfD,1971,Dipl.-Ingenieur,Deutschland,Spaniel,Dirk,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004900,1,AfD,1979,Angestellter,Deutschland,Springer,René,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004901,0,Union,1981,Biochemikerin (M. Sc.),Deutschland,Staffler,Katrin,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004902,0,FDP,1968,Dipl.-Volkswirtin,Deutschland,Stark-Watzinger,Bettina,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004903,1,Union,1972,Dipl.-Ingenieur,Deutschland,Steier,Andreas,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004904,1,SPD,1970,"Bautechniker, Wasserbauer",Deutschland,Stein,Mathias,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004905,0,AfD,1971,Rechtsanwältin,Deutschland,Storch,Beatrix,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004906,0,FDP,1958,selbst. Verlagsrepräsentantin,Deutschland,Strack-Zimmermann,Marie-Agnes,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004907,1,Die Linke,1961,Richter,Deutschland,Straetmanns,Friedrich,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004908,1,FDP,1987,Rechtsanwalt,Deutschland,Strasser,Benjamin,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004909,0,Bündnis 90/Die Grünen,1963,"Dipl.-Ing. (FH) Feinwerktechnik, Lehrerin",Deutschland,Stumpp,Margit,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004910,0,FDP,1975,Kommunikationsberaterin,Deutschland,Suding,Katja,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004911,0,Die Linke,1981,Sozialarbeiterin (B. A.),Deutschland,Tatti,Jessica,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004912,1,Union,1964,"Landrat, Diplomkaufmann",Deutschland,Tebroke,Hermann-Josef,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004913,0,FDP,1981,Rechtsanwältin,Deutschland,Teuteberg,Linda,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004914,1,FDP,1967,"Oberbürgermeister a. D., Dipl.-Volkswirt",Deutschland,Theurer,Michael,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004915,1,Union,1955,Rechtsanwalt,Deutschland,Thies,Hans-Jürgen,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004917,1,Union,1968,"Rechtsanwalt, Volljurist",Deutschland,Throm,Alexander,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004918,0,Union,1955,Oberbürgermeisterin,Deutschland,Tiemann,Dietlind,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004921,1,SPD,1964,Politologe,Deutschland,Töns,Markus,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004922,1,FDP,1963,Facharzt für Innere Medizin,USA,Ullmann,Andrew,['19'],[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004923,1,FDP,1962,Elektro.-Ing.,Deutschland,Ullrich,Gerald,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004924,0,Union,1976,Betriebswirtin,Deutschland,Vieregge,Kerstin,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004926,1,Union,1974,Dipl.-Soziologe / ltd. Angestellter,Deutschland,Vries,Christoph,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004927,1,Die Linke,1972,"Werkzeugmacher, Heilerziehungspfleger",Deutschland,Wagner,Andreas,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004929,0,FDP,1969,Betriebswirtin (VWA),Deutschland,Weeser,Sandra,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004930,0,AfD,1979,"Dipl.-Kauffrau, Dipl.-Volkswirtin",Deutschland,Weidel,Alice,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004931,0,FDP,1967,Fundraiserin,Deutschland,Westig,Nicole,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004932,1,AfD,1959,Professor der Betriebswirtschaft,Deutschland,Weyel,Harald,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004933,1,AfD,1964,IT-Berater / Dipl.-Informatiker,Deutschland,Wiehle,Wolfgang,['19'],[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
2017-;19,11004934,0,Union,1966,Unternehmensberaterin,Deutschland,Wiesmann,Bettina Margarethe,['19'],[1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-;19
