WP-JAHRE,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP-JAHRE,ANFANG,ALTER
1965–1969,11000344,1,CDU,1914,Oberstudienrat i. R.,Deutschland,Czaja,Herbert,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1965–1969,1965,51
1965–1969,11000348,1,FDP,1908,Bundesminister der Finanzen,Deutschland,Dahlgrün,Rolf,"['3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,57
1965–1969,11000351,1,CDU,1927,Schulleiter,Deutschland,Damm,Carl,"['5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,38
1965–1969,11000364,1,FDP,1897,"Vizepräsident DBT a. D., Rechtsanwalt",Deutschland,Dehler,Thomas,"['1', '2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,68
1965–1969,11000368,1,CDU,1917,Unternehmer,Deutschland,Delden,Rembert,"['4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,48
1965–1969,11000375,1,CDU,1913,Rechtsanwalt,Ukraine,Deringer,Arved,"['3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl']",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,52
1965–1969,11000380,1,CDU,1907,Jurist,Deutschland,Dichgans,Hans,"['4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,58
1965–1969,11000381,1,CDU,1910,Dipl.-Volkswirt,Deutschland,Diebäcker,Hermann,"['3', '4', '5']","['Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,55
1965–1969,11000384,1,SPD,1897,Ingenieur,Deutschland,Diekmann,Bruno,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,68
1965–1969,11000387,0,FDP,1910,Rechtsanwältin,Deutschland,Diemer-Nicolaus,Emmy,"['3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,55
1965–1969,11000393,1,CSU,1912,Rechtsanwalt,Deutschland,Dittrich,Stefan,"['2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,53
1965–1969,11000403,1,CSU,1918,"Diplom Kaufmann, Bundesminister a. D.",Deutschland,Dollinger,Werner,"['8', '9', '10', '11', '2', '3', '4', '5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1965–1969,1965,47
1965–1969,11000409,1,FDP,1924,Parl. Staatssekretär beim Bundesminister des Innern,Deutschland,Dorn,Wolfram,"['4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,41
1965–1969,11000410,1,SPD,1898,Fleischermeister,Deutschland,Dortans,Hermann,['5'],['Landesliste'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,67
1965–1969,11000416,1,CDU,1907,"Dipl.-Ingenieur, Dozent",Deutschland,Draeger,Heinrich,"['3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,58
1965–1969,11000422,1,SPD,1920,Amtsbürgermeister a. D.,Deutschland,Dröscher,Wilhelm,"['3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,45
1965–1969,11000430,1,CDU,1903,Staatssekretär a. D.,Deutschland,Eckardt,Felix,"['5', '6']","['Direktwahl', 'Landesliste']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,62
1965–1969,11000432,1,SPD,1919,Kaufmännischer Angestellter,Deutschland,Eckerland,Günther,"['5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,46
1965–1969,11000433,1,CSU,1906,Rechtsanwalt,Deutschland,Eckhardt,Walter,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,59
1965–1969,11000436,1,FDP,1907,Dipl.-Volkswirt,Deutschland,Effertz,Josef,"['4', '5']","['Landesliste', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,58
1965–1969,11000442,1,CSU,1920,Landwirt,Deutschland,Ehnes,Georg,"['4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,45
1965–1969,11000456,0,SPD,1921,Sozialarbeiterin,Deutschland,Eilers,Elfriede,"['3', '4', '5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,44
1965–1969,11000459,1,FDP,1913,Versicherungskaufmann,Deutschland,Eisenmann,Otto,"['3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,52
1965–1969,11000461,1,CDU,1908,"Chemiker, Fabrikdirektor",Deutschland,Elbrächter,Alexander,"['2', '3', '4', '5']","['Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,57
1965–1969,11000464,0,SPD,1910,Redakteurin,Deutschland,Elsner,Ilse,"['4', '5', '6']","['Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,55
1965–1969,11000466,1,FDP,1919,Landesoberverwaltungsrat,Deutschland,Emde,Hans Georg,"['4', '5']","['Landesliste', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,46
1965–1969,11000469,1,SPD,1922,Oberstudienrat a. D.,Deutschland,Enders,Wendelin,"['5', '6', '7', '8', '9', '10']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1965–1969,1965,43
1965–1969,11000478,1,CDU,1894,Kaufmann,Deutschland,Enk,Arthur,"['3', '5']","['Direktwahl', 'Direktwahl']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,71
1965–1969,11000480,0,CDU,1907,Postoberamtmännin,Deutschland,Enseling,Elisabeth,['5'],['Landesliste'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,58
1965–1969,11000484,1,SPD,1926,"Studienrat, Bundesminister für wirtschaftliche Zusammenarbeit",Deutschland,Eppler,Erhard,"['4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,39
1965–1969,11000485,1,CDU,1923,"Rechtsanwalt u. Notar, Parl. Staats. b. Bundesmin. der Juztiz",Deutschland,Erhard,Benno,"['5', '6', '7', '8', '9', '10']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1965–1969,1965,42
1965–1969,11000486,1,CDU,1897,"Professor, Bundesminister a. D., Bundeskanzler a. D.",Deutschland,Erhard,Ludwig,"['1', '2', '3', '4', '5', '6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,68
1965–1969,11000488,1,SPD,1913,Landrat a. D.,Deutschland,Erler,Fritz,"['1', '2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,52
1965–1969,11000491,1,CDU,1925,"Oberstleutnant a. D., Oberst d. R.",Deutschland,Ernesti,Leo,"['5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,40
1965–1969,11000492,1,CDU,1921,Gärtnermeister,Deutschland,Erpenbeck,Ferdinand,"['5', '6', '8']","['Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,44
1965–1969,11000493,1,FDP,1925,"Oberlandwirtschaftsrat a. D., Bundesminister a. D.",Deutschland,Ertl,Josef,"['4', '5', '6', '7', '8', '9', '10']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1965–1969,1965,40
1965–1969,11000494,1,SPD,1909,Geschäftsführer,Deutschland,Eschmann,Fritz,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,56
1965–1969,11000496,1,SPD,1935,Wissenschaftlicher Assistent,Deutschland,Esters,Helmut,"['5', '6', '7', '8', '9', '10', '11', '12']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1965–1969,1965,30
1965–1969,11000501,1,CDU,1925,Regierungsassessor a. D.,Deutschland,Even,Bert,"['3', '4', '5']","['Landesliste', 'Landesliste', 'Direktwahl']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,40
1965–1969,11000506,1,CDU,1920,Sozialsekretär,Deutschland,Exner,Karl-Heinz,"['4', '5']","['Landesliste', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,45
1965–1969,11000514,1,CDU,1909,Malermeister,Deutschland,Falke,Franz,"['4', '5']","['Direktwahl', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,56
1965–1969,11000516,1,SPD,1909,Mechaniker,Deutschland,Faller,Walter,"['1', '2', '3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,56
1965–1969,11000528,1,SPD,1900,"Verleger, Chefredakteur",Deutschland,Felder,Josef,"['3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,65
1965–1969,11000533,1,SPD,1930,Kaufmann,Österreich,Fellermaier,Ludwig,"['5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,35
1965–1969,11000537,1,SPD,1902,Oberkreisdirektor,Deutschland,Feuring,Adolf,['5'],['Landesliste'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,63
1965–1969,11000542,1,SPD,1921,Angestellter,Deutschland,Figgen,Werner,"['4', '5']","['Direktwahl', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,44
1965–1969,11000561,1,SPD,1919,Freier Journalist,Deutschland,Flämig,Gerhard,"['4', '5', '6', '7', '8']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,46
1965–1969,11000566,1,SPD,1909,Referent (Staatsministerium),Deutschland,Folger,Erwin,"['3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,56
1965–1969,11000570,1,SPD,1913,Bundesminister a. D.,Deutschland,Franke,Egon,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['Direktwahl', 'Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1965–1969,1965,52
1965–1969,11000571,1,CDU,1928,"Ingenieur, Parl. Staatssekretär beim Bundesministerium für Arbeit und Sozialordnung",Deutschland,Franke,Heinrich,"['5', '6', '7', '8', '9', '10']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1965–1969,1965,37
1965–1969,11000573,1,CSU,1922,Journalist,Deutschland,Franz,Ludwig,"['2', '3', '4', '5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,43
1965–1969,11000574,1,CDU,1903,Geberbeamtmann a. D.,Deutschland,Franzen,Jakob,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,62
1965–1969,11000575,1,SPD,1901,Regierungspräsident a. D.,Deutschland,Frede,Günter,"['3', '4', '5']","['Landesliste', 'Direktwahl', 'Landesliste']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,64
1965–1969,11000576,1,SPD,1916,Geschäftsführer,Deutschland,Frehsee,Heinz,"['2', '3', '4', '5', '6', '7']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,49
1965–1969,11000579,1,CDU,1911,"Wirtschaftsjurist, Hauptgeschäftsführer",Deutschland,Freiwald,Friedrich Wilhelm,"['7', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,54
1965–1969,11000581,1,CDU,1923,Großhandelskaufmann,Deutschland,Frerichs,Göke D.,"['5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,42
1965–1969,11000583,1,CDU,1904,Dipl.-Landwirt,Deutschland,Frey,Martin,"['1', '3', '4', '5']","['Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,61
1965–1969,11000584,0,SPD,1924,"Hausfrau, Parl. Staatssekretärin b. Min. f. wirtschaftliche Zusammenarbeit",Deutschland,Freyh,Brigitte,"['4', '5', '6']","['Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,41
1965–1969,11000586,1,FDP,1931,Jurist,Deutschland,Friderichs,Hans,"['5', '8']","['Landesliste', 'Landesliste']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,34
1965–1969,11000595,1,CDU,1927,Versicherungsdirektor,Deutschland,Frieler,Heinz,['5'],['Direktwahl'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,38
1965–1969,11000601,1,SPD,1922,Verwaltungsinspektor a. D.,Deutschland,Fritsch,Walter,"['4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,43
1965–1969,11000603,1,CDU,1906,Landwirt,Deutschland,Fritz,Friedrich,"['3', '5']","['Direktwahl', 'Direktwahl']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,59
1965–1969,11000605,1,SPD,1931,Versicherungskaufmann,Deutschland,Fritz,Karl-Walter,['5'],['Direktwahl'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,34
1965–1969,11000620,0,FDP,1918,Vizepräsidentin DBT a. D.,Deutschland,Funcke,Liselotte,"['4', '5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,47
1965–1969,11000626,1,CDU,1904,"Rechtsanwalt, Universitätsprofessor",Deutschland,Furler,Hans,"['2', '3', '4', '5', '6']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,61
1965–1969,11000646,1,SPD,1912,Geschäftsführer,Deutschland,Geiger,Hans,"['2', '3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl']",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,53
1965–1969,11000652,0,CSU,1907,"Hausfrau, Lehrerin a. D.",Deutschland,Geisendörfer,Ingeborg,"['2', '3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,58
1965–1969,11000653,1,CSU,1914,Angestellter,Deutschland,Geisenhofer,Franz Xaver,"['5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,51
1965–1969,11000655,1,CDU,1930,Bundesminister a. D.,Deutschland,Geißler,Heiner,"['5', '9', '10', '11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1965–1969,1965,35
1965–1969,11000657,1,FDP,1927,Bäckermeister,Deutschland,Geldner,Karl,"['5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,38
1965–1969,11000659,1,FDP,1925,"Dipl.-Landwirt, Bürgermeister",Deutschland,Gemmingen-Hornberg,Gustav,['5'],['Landesliste'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,40
1965–1969,11000661,1,FDP,1927,"Rechtsanwalt, Bundesminister a. D.",Deutschland,Genscher,Hans-Dietrich,"['5', '6', '7', '8', '9', '10', '11', '12', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1965–1969,1965,38
1965–1969,11000664,1,SPD,1919,Verwaltungsangestellter,Deutschland,Gerlach,Horst,"['4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,46
1965–1969,11000669,1,CDU,1906,"Präsident des Deutschen Bundestages, Oberkonsistorialrat",Deutschland,Gerstenmaier,Eugen,"['1', '2', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,59
1965–1969,11000673,1,SPD,1921,Angestellter,Deutschland,Gertzen,Hans,"['5', '6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,44
1965–1969,11000675,1,CDU,1926,Drogist,Deutschland,Gewandt,Heinrich,"['3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,39
1965–1969,11000676,1,CDU,1898,"Winzer, Landwirt, Ökonomierat",Deutschland,Gibbert,Paul,"['1', '2', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,67
1965–1969,11000679,1,CSU,1920,Verwaltungsamtmann a. D.,Deutschland,Gierenstein,Karl Heinz,"['5', '6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,45
1965–1969,11000684,1,CDU,1918,Unternehmer,Deutschland,Giulini,Udo,"['5', '6']","['Landesliste', 'Landesliste']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,47
1965–1969,11000689,1,CSU,1911,Direktor a. D.,Deutschland,Gleissner,Franz,"['2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,54
1965–1969,11000690,1,SPD,1924,Angestellter,Deutschland,Glombig,Eugen,"['4', '5', '6', '7', '8', '9', '10']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste', 'Direktwahl']",0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1965–1969,1965,41
1965–1969,11000693,1,CDU,1908,Bauer,Deutschland,Glüsing,Hermann,"['1', '2', '3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,57
1965–1969,11000704,1,CDU,1914,Angestellter,Deutschland,Götz,Hermann,"['1', '2', '3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,51
1965–1969,11000713,1,CDU,1909,Schulrat a. D.,Deutschland,Gottesleben,Leo,"['3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,56
1965–1969,11000716,1,FDP,1914,Dipl.-Ingenieur,Deutschland,Graaff,Carlo,"['2', '3', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,51
1965–1969,11000717,1,CDU,1904,Bundesminister a. D.,Deutschland,Gradl,Johann Baptist,"['3', '4', '5', '6', '7', '8']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,61
1965–1969,11000728,0,CDU,1924,Berufsfürsorgerin,Deutschland,Griesinger,Annemarie,"['4', '5', '6']","['Landesliste', 'Landesliste', 'Direktwahl']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,41
1965–1969,11000745,1,SPD,1924,Bundesminister für Verkehr und für das Post- und Fernmeldewesen,Deutschland,Gscheidle,Kurt,"['4', '5', '6', '8']","['Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,41
1965–1969,11000746,1,CDU,1902,Generalbundesanwalt a. D.,Deutschland,Güde,Max,"['4', '5']","['Direktwahl', 'Direktwahl']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,63
1965–1969,11000753,1,CSU,1921,Land- und Forstwirt,Deutschland,Guttenberg,Karl Theodor,"['3', '4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,44
1965–1969,11000759,1,SPD,1912,Transportunternehmer,Deutschland,Haage,Hermann,"['3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965–1969,1965,53
